Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
absturztaubetor,CH,4703,400,81.201.201.169,vroot169.rhone.ch,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-09-30,BAR-AS Gliserallee 16- CH,25353,18600,None
abunyasha,RU,2008,12748,95.163.252.1,95.163.252.1,18456,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2017-02-07,MAILRU-AS Mail.Ru- RU,47764,13700,None
ACAbeehive,BG,195,232,94.156.77.24,94.156.77.24,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-09-26,NETERRA-AS- BG,34224,1540,None
Access,DK,5128,929,173.199.70.185,173.199.70.185,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-03-28,AS-CHOOPA - Choopa- LLC- US,20473,18400,None
AccessNow000,CH,8996,1553,176.10.99.200,accessnow.org,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-05,AS-SOFTPLUS- CH,51395,37100,None
AccessNow001,CH,5472,1553,176.10.99.201,176.10.99.201,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,24800,None
AccessNow002,CH,5743,1553,176.10.99.202,176.10.99.202,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,21000,None
AccessNow003,CH,8540,1553,176.10.99.203,176.10.99.203,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,30300,None
AccessNow004,CH,7928,1553,176.10.99.204,176.10.99.204,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,34100,None
AccessNow005,CH,7041,1553,176.10.99.205,176.10.99.205,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,21700,None
AccessNow006,CH,6735,1553,176.10.99.206,176.10.99.206,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,11200,None
AccessNow007,CH,10793,1553,176.10.99.207,176.10.99.207,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,34100,None
AccessNow008,CH,8426,1553,176.10.99.208,176.10.99.208,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,20600,None
AccessNow009,CH,5724,1553,176.10.99.209,176.10.99.209,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,31000,None
AccessNow010,CH,10853,1553,176.10.99.210,176.10.99.210,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-12-08,AS-SOFTPLUS- CH,51395,38000,None
accidental,PL,475,783,188.127.28.240,ip-188-127-28-240.ennet.pl,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-07-28,ENTERPOL-AS- PL,41809,2800,None
accordant,NL,244,6371,95.211.160.148,95.211.160.148,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-05-09,LEASEWEB-NL-AMS-01 Netherlands- NL,60781,767,None
acde,DE,120,173,217.253.44.254,pD9FD2CFE.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-04-01,DTAG Internet service provider operations- DE,3320,982,None
AcidBurn,US,12353,435,23.129.64.195,23.129.64.195,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on FreeBSD,0,0,2019-04-08,EMERALD-ONION - Emerald Onion- US,396507,22000,[2620:18c::195]:443
ack512,DE,8265,1697,176.9.57.152,static.152.57.9.176.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-07-27,HETZNER-AS- DE,24940,29500,None
AcMNPVTorBox,NL,1,1644,188.226.222.19,188.226.222.19,443,80,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2015-06-17,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,70,None
actinium,DE,3692,81,84.19.190.178,km31325-02.keymachine.de,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-06-04,KEYWEB-AS- DE,31103,9080,[2001:1b60:3:172:1325:102:0:1]:443
Adapt2,US,1786,1301,104.237.154.163,li822-163.members.linode.com,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-13,LINODE-AP Linode- LLC- US,63949,6300,None
addons,LV,577,3,46.183.218.111,ip-218-111.dataclub.info,443,None,0,1,1,0,0,1,1,1,0,Tor 0.4.0.5 on Linux,0,0,2019-08-05,DATACLUB- LV,52048,11200,None
ADEL,HU,362,461,91.219.239.79,sa1475.azar-a.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-04-08,SERVERASTRA-AS- HU,56322,1160,None
ADKP,FR,1,1236,185.41.154.130,vps-4032.fhnet.fr,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.3.2.10 on Linux,0,0,2019-01-05,FIRSTHEBERG- FR,197922,26,None
Aequinoctium,NL,21,59,62.251.100.171,vpn-443.xs4all.space,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-12-05,XS4ALL-NL Amsterdam- NL,3265,105,[2001:985:c344:1:ba27:ebff:fe33:9eee]:9001
aergia,FR,669,353,37.187.98.185,node.aergia.eu,22,49030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2014-06-06,OVH- FR,16276,2870,[2001:41d0:a:22b9::1]:22
Aerodynamik01,FR,6294,262,5.196.23.64,64.ip-5-196-23.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-02-11,OVH- FR,16276,18700,None
Aerodynamik02,PL,5503,262,217.182.75.181,181.ip-217-182-75.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-06-04,OVH- FR,16276,19000,None
Aerodynamik03,FR,7640,262,193.70.43.76,76.ip-193-70-43.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-02-15,OVH- FR,16276,26500,None
Aerodynamik04,CA,6433,262,149.56.141.138,138.ip-149-56-141.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-05-26,OVH- FR,16276,17900,None
aerona,FR,4476,801,145.239.72.73,aerona.cyllos.me,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-06-09,OVH- FR,16276,17200,[2001:41d0:302:2200::1ac4]:9030
AEtherC0r3,GR,447,2178,83.212.102.114,snf-734901.vm.okeanos.grnet.gr,29950,25751,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-01-15,GR-NET http://www.grnet.gr- GR,5408,2300,None
afdideditheconfig,DE,9,47,188.174.6.0,ppp-188-174-6-0.dynamic.mnet-online.de,9443,9080,0,0,0,0,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2015-08-29,MNET-AS Germany- DE,8767,18,None
affectiosocietatis,FR,327,836,91.121.160.6,ns3005011.ip-91-121-160.eu,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2015-12-02,OVH- FR,16276,944,None
affinezeussv,CA,20,43,50.65.176.4,S01066038e0b31a08.ed.shawcable.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-06-07,SHAW - Shaw Communications Inc.- CA,6327,115,None
afisings,GB,99,126,45.77.224.20,45.77.224.20.vultr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.13 on Linux,0,0,2019-10-01,AS-CHOOPA - Choopa- LLC- US,20473,5200,None
AFistfulofOnions,GR,621,52,178.128.249.136,178.128.249.136,443,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-09-24,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,2120,None
Aframberi,IS,280,34,157.97.10.155,nova-157-097-010-155.cpe.nova.is,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-08-21,NOVAIS-AS- IS,43571,2870,None
afriendoftor,US,16,2329,45.79.89.133,li1188-133.members.linode.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.1.9 on Linux,0,0,2018-05-03,LINODE-AP Linode- LLC- US,63949,122,None
AGATA,KN,1943,69,198.167.223.96,fortress.zm.is,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-05-10,CYBERDYNE- LR,37560,7000,None
agate,NL,153,1210,94.142.241.138,tor.conuropsis.org,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2014-04-08,COLOCLUE-AS Netwerkvereniging Coloclue- Amsterdam- Netherlands- NL,8283,574,None
ageinghacker,IS,6,922,82.221.139.190,tor-and-gnunet-readme.ageinghacker.net,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.3.5.8 on Linux,0,0,2016-09-04,THORDC-AS- IS,50613,8,None
AgentBolek,FR,0,3740,37.187.59.143,143.ip-37-187-59.eu,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2013-08-01,OVH- FR,16276,24,None
AgentOnionMumbai,US,282,149,172.105.41.187,li1993-187.members.linode.com,443,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2019-08-26,LINODE-AP Linode- LLC- US,63949,1120,[2400:8904::f03c:91ff:feff:d19]:443
AgentOrange,US,364,113,138.68.15.191,138.68.15.191,9447,9090,0,0,1,0,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2014-10-16,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1400,None
AgentSmith,IN,97,2,139.59.56.19,139.59.56.19,11443,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2019-08-29,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,497,None
Aggie,US,693,13359,107.170.219.188,01j.me,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2016-08-02,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,2230,[2604:a880:1:20::24a0:1]:9001
agrajag,SE,1121,110,83.255.134.62,c83-255-134-62.bredband.comhem.se,11311,11312,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-04-20,COMHEM-SWEDEN- SE,39651,3930,[2001:470:deb8:a5::2]:11311
ahoyhoy,FR,346,273,51.15.89.20,bao.skarap.me,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-01-27,AS12876- FR,12876,1110,[2001:bc8:4700:2500::b5d]:9001
Ahtna,FR,2503,255,95.130.9.76,barbot.ahtna.org,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-01-29,DIGICUBE01- FR,196689,13300,None
AIKO,GB,41314,2910,78.129.218.56,78.129.218.56,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-01-03,IOMART-AS- GB,20860,123000,None
Ailuuchequai,DE,2111,2032,94.130.58.99,lucaswerkmeister.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-07-03,HETZNER-AS- DE,24940,6160,[2a01:4f8:c0c:2613::2]:9001
Air7jyl,DK,1188,739,95.154.24.73,ns4.jth.net,9001,None,0,1,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2014-10-29,DK-ESS-AS- DK,39642,827,None
Airlock,NL,68,622,37.97.253.176,airlock.qryo.nl,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0,0,2015-05-04,TRANSIP-AS Amsterdam- the Netherlands- NL,20857,358,None
AITUK,NL,1,1806,92.111.4.177,mail.libremail.nl,9090,9040,0,0,0,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2016-02-16,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,18,None
Ajorcel,FR,0,836,82.243.79.103,bon13-3-82-243-79-103.fbx.proxad.net,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2014-05-16,PROXAD- FR,12322,8,None
ajourmag,DE,7360,8,94.130.181.104,static.104.181.130.94.clients.your-server.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.16 on Linux,0,0,2018-01-23,HETZNER-AS- DE,24940,22100,None
ak3812,FR,31,1952,212.47.234.212,212-234-47-212.rev.cloud.scaleway.com,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.4.1.3-alpha on Linux,0,0,2017-01-15,AS12876- FR,12876,115,None
AkashaShrooms,FR,118,5415,37.187.104.111,akasha.brozkeff.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-01-14,OVH- FR,16276,622,None
akira,BE,3200,114,193.105.73.80,artistsuk.apprenticescheme.com,9001,443,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-05-04,VERIXI- BE,49964,6400,None
Akira0x00,IT,218,2144,80.211.133.241,host241-133-211-80.serverdedicati.aruba.it,1984,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.3-alpha on FreeBSD,0,0,2018-06-19,ARUBA-ASN- IT,31034,611,[2a00:6d40:72:2ef1::1984]:1984
Akka,FI,11188,2773,95.216.33.58,akka.0x90.dk,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.0-alpha-dev on Linux,0,0,2018-11-07,HETZNER-AS- DE,24940,23600,[2a01:4f9:2a:2145::2]:443
akureitorrelay2,N/A,1900,157,193.31.25.220,phycraft.akurei.me,443,None,0,0,1,0,0,1,1,1,0,Tor 0.4.0.5 on Linux,0,0,2019-09-26,NETCUP-AS netcup GmbH- DE,197540,12800,[2a03:4000:2b:15ec::1]:443
AlanWatts,LU,4444,686,104.244.73.189,TOR-EXIT-NODE.ORG,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-03-31,PONYNET - FranTech Solutions- US,53667,8900,None
Alastor,FR,10785,705,62.210.123.24,62-210-123-24.rev.poneytelecom.eu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2016-03-01,AS12876- FR,12876,45800,[2001:bc8:30c6:100::dead]:443
ALBANIX,US,49,283,68.203.87.86,cpe-68-203-87-86.tx.res.rr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-01-29,TWC-11427-TEXAS - Charter Communications Inc- US,11427,307,None
albator,FR,1246,269,83.205.83.215,lfbn-ren-1-239-215.w83-205.abo.wanadoo.fr,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-06,France Telecom - Orange- FR,3215,5100,None
albin,CH,2107,119,141.255.161.166,customer4.orypt.info,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2015-10-22,PLI-AS- CH,51852,6800,None
Albis,CR,364,137,138.59.18.106,138.59.18.106,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-02-20,Data Miners S.A. ( Racknation.cr )- CR,52423,1540,None
alchimist,CZ,3000,3494,137.74.189.95,ip95.ip-137-74-189.eu,443,None,0,0,1,1,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2018-10-22,OVH- FR,16276,8890,None
Aleantlar,DE,2600,132,185.244.192.119,mail.bka.li,9002,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-01,NETCUP-AS netcup GmbH- DE,197540,12400,None
AlekseyNKrylov,DE,3677,266,144.76.58.23,tor.marx.wtf,9001,8080,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-17,HETZNER-AS- DE,24940,13800,[2a01:4f8:191:6205:2000::1]:9001
alemator,CH,279,296,84.74.53.89,84-74-53-89.dclient.hispeed.ch,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on FreeBSD,0,0,2019-04-08,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,1010,None
Alex1989,RU,550,36,5.165.26.12,5x165x26x12.dynamic.ekat.ertelecom.ru,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Windows 8 [or later],0,0,2019-09-02,EKAT-AS- RU,51604,2900,None
Alexandra,US,6018,1140,192.95.23.128,ip128.ip-192-95-23.net,443,9030,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-11,OVH- FR,16276,15000,None
Alexandra,MX,2970,2480,187.178.75.109,187-178-75-109.dynamic.axtel.net,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-12-10,Axtel- S.A.B. de C.V.- MX,6503,1380,None
alexandrro,SE,647,374,95.215.46.168,peer.roldug.in,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.17 on Linux,0,0,2019-04-03,MAKONIX- LV,52173,2810,None
alfavetix,DE,59,5,5.9.122.185,obelix.stinpriza.org,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.4.1.6 on Linux,0,0,2018-09-19,HETZNER-AS- DE,24940,1560,[2a01:4f8:162:7293::14]:9001
AlGrothendieck,FR,9494,265,80.67.172.162,algrothendieck.nos-oignons.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-06-09,GITOYEN-MAIN-AS The main Autonomous System of Gitoyen (Paris- France).- FR,20766,27200,None
AliasName,DE,0,18,91.34.47.72,p5B222F48.dip0.t-ipconnect.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.3.2.10 on Linux,0,0,2016-03-20,DTAG Internet service provider operations- DE,3320,26,None
AliceInWunderland,DE,26714,7029,5.9.143.167,static.167.143.9.5.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2018-12-17,HETZNER-AS- DE,24940,67000,None
Alien,UA,1900,594,91.203.145.114,91.203.145.114,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-02-28,GOODNET-AS- UA,45045,6800,None
alienstargate,NL,1034,11,217.100.113.174,D96471AE.static.ziggozakelijk.nl,443,None,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-10,TNF-AS- NL,33915,2790,None
Alienzone,LT,18348,7120,213.32.119.219,ip219.ip-213-32-119.eu,443,None,0,0,1,1,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2017-09-15,OVH- FR,16276,61000,None
Alina,US,4678,259,199.195.251.84,ny1.nixnet.xyz,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-16,PONYNET - FranTech Solutions- US,53667,8650,[2605:6400:10:80e::1]:9001
alinaTorRelay1,FR,619,141,51.15.241.151,151-241-15-51.rev.cloud.scaleway.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-09-30,AS12876- FR,12876,5400,None
alkalal,RO,2448,178,195.254.135.76,195.254.135.76,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-06-26,FASTWEB-RO-AS- RO,38935,4890,None
allcats,CA,310,1157,198.96.155.9,198.96.155.9,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2017-05-25,UWATERLOO - University of Waterloo- CA,12093,906,None
AllCreaturesWelcome,DE,295,122,173.212.221.10,173.212.221.10,9443,None,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-11-17,CONTABO- DE,51167,1150,[2a02:c207:3003:1795::1]:9443
AlleKochenKaffee,DE,3464,31,129.13.131.140,this-is-a-tor-node.akk.kit.edu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-03-08,KIT Karlsruhe Institute of Technology- DE,34878,13400,[2a00:1398:5:f604:cafe:cafe:cafe:9001]:443
AlleriaWindrunner,DE,8661,74,217.160.58.205,2.tor-relay.arcardy.de,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-06-06,ONEANDONE-AS Brauerstrasse 48- DE,8560,36900,[2001:8d8:1801:806f::1]:9001
AllieRoscoe,BG,1756,796,217.12.203.242,server483320.bg,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-06-26,ITL-- BG,59729,9220,None
alliumursinum,DE,47,71,178.254.30.86,athena.sommrey.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.16 on Linux,0,0,2014-07-08,EVANZOAS- DE,42730,319,None
alnutt,EE,1309,806,95.153.31.8,m95-153-31-8.cust.tele2.ee,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2015-11-05,ESTNOC-AS- EE,206804,5960,None
Aloha,NL,21881,1080,95.211.136.23,95.211.136.23,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2019-03-08,LEASEWEB-NL-AMS-01 Netherlands- NL,60781,85300,None
Aloysha,RU,1006,1484,93.95.100.170,unspecified.mtw.ru,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-07-25,MTW-AS- RU,48347,4480,None
Alpha,MD,428,190,31.131.2.19,somedomain.md,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-08-26,LEVEL7-AS- MD,43588,2220,None
alphagremlin,RU,397,49,78.107.239.253,0897805800.static.corbina.ru,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-07-01,CORBINA-AS OJSC _Vimpelcom_- RU,8402,2080,None
AlphaRelay,IN,8054,252,116.203.40.245,static.245.40.203.116.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-05-04,HETZNER-AS- DE,24940,18900,[2a01:4f8:c2c:1192::1]:9001
alpinevpn,FR,1302,161,51.89.118.91,tor.alpinevpn.com,443,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-09-29,OVH- FR,16276,9900,None
alqnetwork,BR,59,295,191.252.204.98,vps15572.publiccloud.com.br,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-03-14,Locaweb Serviços de Internet S/A- BR,27715,543,None
alsaceonion,FR,3364,73,149.202.238.204,204.238.202.149.fr-sbg.flexcloud.seflow.it,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-11-14,OVH- FR,16276,19700,None
alsaceonionb,FR,2048,73,149.202.238.204,204.238.202.149.fr-sbg.flexcloud.seflow.it,444,81,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-12-18,OVH- FR,16276,15700,None
alternativlos,DE,432,1866,213.136.94.10,dismail.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on OpenBSD,0,0,2015-07-13,CONTABO- DE,51167,2220,None
alterspalter,DE,921,234,85.93.16.47,85.93.16.47,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2016-01-01,ASGHOSTNET- DE,12586,3810,[2a00:1910:55ef::124]:9001
alupigus,RO,937,16,86.125.14.196,static-86-125-14-196.rdsnet.ro,80,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-07-23,RCS-RDS 73-75 Dr. Staicovici- RO,8708,3920,None
AlwaysLivid,GR,15,3,94.66.171.148,ppp-94-66-171-148.home.otenet.gr,1337,1339,0,0,1,0,0,0,1,1,1,Tor 0.4.2.1-alpha on Linux,0,0,2019-08-07,OTENET-GR Athens - Greece- GR,6799,299,None
alxu,US,4748,14,198.98.62.56,pink.alxu.ca,9941,20373,0,0,1,1,0,1,1,1,1,Tor 0.4.2.1-alpha on Linux,0,0,2017-04-13,PONYNET - FranTech Solutions- US,53667,12200,None
alzey,DE,3044,453,89.249.65.249,no-rdns.m247.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-01-09,M247- GB,9009,11200,None
Amalin,DE,3255,1019,37.120.170.233,ns.bka.li,9002,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-02-26,NETCUP-AS netcup GmbH- DE,197540,18700,None
amanaemonesia,FI,267,1996,178.75.148.206,178-75-148-206.rev.dnainternet.fi,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2015-12-26,DNA- FI,16086,1420,None
Amanita,DE,183,289,5.28.126.26,cable-5-28-126-26.cust.telecolumbus.net,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-09-18,TELECOLUMBUS- DE,20880,777,[2a02:2450:102b:8f:21f:caff:fe00:1016]:443
amartysen,NL,15612,260,77.247.181.163,lumumba.torservers.net,22,None,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-11-01,NFORCE- NL,43350,27200,None
amaterasu,BE,0,275,84.198.103.245,84-198-103-245.access.telenet.be,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.4.0.5 on Linux,0,0,2015-12-27,TELENET-AS- BE,6848,38,None
AmazingKali,N/A,1130,1259,45.129.2.33,45.129.2.33,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-14,ASBAXET- RU,51659,4850,None
Amazon,US,432,284,198.98.59.251,ny.jse.io,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2019-09-21,PONYNET - FranTech Solutions- US,53667,122,None
amazonas,NL,15276,260,77.247.181.163,lumumba.torservers.net,443,None,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-11-01,NFORCE- NL,43350,20200,[2a00:1768:1001:21::32a3:201a]:443
AMBROOS,NL,2798,5175,185.62.57.162,ws1.kaccolon.nl,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-03-04,SNEL- NL,62370,8420,None
AMDmi3x1,RU,561,397,185.125.217.66,ihor-1.amdmi3.ru,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.2.1-alpha on FreeBSD,0,0,2015-11-21,AS-MAROSNET Moscow- Russia- RU,48666,2030,[2a02:f680:1:1100::174]:9001
